Z:\home\cetin\projects\elkarto\esp32\laptop>python monitor.py
connecting to ws://192.168.4.1:81 ...
connected. type: kp <kp> <ki> <kd>  to push new PID gains
[11:43:34] gas=2072 brake=3355 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[esp32] uptime=94000ms heap=223316B clients=1
[11:43:35] gas=2069 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2072 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2070 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2070 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2070 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2072 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2068 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2071 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2067 brake=3344 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2072 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2069 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2076 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2074 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2075 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2071 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2075 brake=3364 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2074 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2075 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2074 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:35] gas=2078 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2080 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2077 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2075 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2077 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2075 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2077 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2074 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2075 brake=3355 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2073 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2079 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2075 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2079 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2074 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2079 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2075 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2079 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2113 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2079 brake=3372 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:36] gas=2076 brake=3373 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[esp32] uptime=96000ms heap=223316B clients=1
[11:43:37] gas=2079 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2071 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2082 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2068 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2076 brake=3364 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2074 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2078 brake=3381 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2074 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2076 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2075 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2077 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2075 brake=3372 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2077 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2073 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2076 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2072 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2075 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2072 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2075 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:37] gas=2072 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2074 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2068 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2071 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2069 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2073 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2069 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2073 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2071 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2077 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2075 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2078 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2077 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2081 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2075 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2078 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2076 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2081 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2072 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2079 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:38] gas=2078 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[esp32] uptime=98000ms heap=223316B clients=1
[11:43:39] gas=2082 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2081 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2083 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2079 brake=3373 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2092 brake=3364 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2091 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2091 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2085 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2083 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2076 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2080 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2079 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2082 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2078 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2080 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2080 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2079 brake=3364 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2080 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2083 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:39] gas=2081 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2086 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2065 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2082 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2080 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2080 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2079 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2086 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2084 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2089 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2081 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2088 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2082 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2086 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2083 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2088 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2083 brake=3374 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2085 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2085 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2086 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:40] gas=2082 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[esp32] uptime=100000ms heap=223312B clients=1
[11:43:41] gas=2091 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2084 brake=3372 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2084 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2090 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2085 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2081 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2081 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2078 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2072 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2073 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2070 brake=3372 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2068 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2072 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2072 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2080 brake=3372 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2078 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2099 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2097 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2103 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:41] gas=2103 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2101 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2096 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2102 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2099 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2107 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2105 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2151 brake=3361 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2151 brake=3378 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2163 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2170 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2199 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2219 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2234 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2230 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2230 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2228 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2230 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2231 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2237 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:42] gas=2234 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[esp32] uptime=102000ms heap=223316B clients=1
[11:43:43] gas=2237 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=2231 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=2233 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=1072 brake=3373 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=2231 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=2230 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=2235 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=2230 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=2234 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=2230 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=2230 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=2190 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=2196 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=2194 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=2195 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=2201 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=2194 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=2190 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=2194 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:43] gas=2187 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2184 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2181 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2186 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2184 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2200 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2196 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2199 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2196 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2197 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2199 brake=3376 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2203 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2200 brake=3372 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2153 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2158 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2163 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2160 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2161 brake=3364 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2162 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2176 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:44] gas=2161 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[esp32] uptime=104000ms heap=223316B clients=1
[11:43:45] gas=2169 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2169 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2173 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2172 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2175 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2177 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2184 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2183 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2189 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2183 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2194 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2194 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2229 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2249 brake=3372 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2257 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2255 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2262 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2258 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2261 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:45] gas=2260 brake=3372 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2262 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2261 brake=3373 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2264 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2265 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2264 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2261 brake=3373 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2263 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2262 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2263 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2262 brake=3372 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2263 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2258 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2247 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2241 brake=3374 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2257 brake=3376 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2254 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2255 brake=3372 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2198 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2281 brake=3373 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:46] gas=2280 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[esp32] uptime=106000ms heap=223316B clients=1
[11:43:47] gas=2282 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2276 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2275 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2293 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2293 brake=3372 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2287 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2255 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2251 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2255 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2251 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2254 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2249 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2253 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2252 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2256 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2252 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2254 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2249 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2252 brake=3365 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:47] gas=2257 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2247 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2240 brake=3367 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2246 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2244 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2273 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2242 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2247 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2245 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2246 brake=3364 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2247 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2249 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2275 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2281 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2277 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2281 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2280 brake=3370 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2282 brake=3369 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2278 brake=3371 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:48] gas=2277 brake=3366 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[11:43:49] gas=2275 brake=3368 servo=120 | target=0 motor_pos=0 error=+0 output=+0.0
[esp32] uptime=108000ms heap=223068B clients=1
